userCode,extId,moduleId,sessionId,sessionToken,trialId,executableId,session.complete,session.condition,session.forceExit,givenResponse,reactionTime,score,stimulusValue,stimulusType,stimulusPosition,correctResponse,trialNumber,responseNumber,nSubstitutions,nRepetitions,nSteps,shiftingType
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,1,simon_practice,1,,0,red,12315.699999999197,0,simon_green.png,congruent,left,green
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,2,simon_practice,1,,0,green,1283.579999999347,1,simon_green.png,congruent,left,green
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,3,simon_practice,1,,0,green,3387.044999999489,1,simon_green.png,incongruent,right,green
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,4,simon_practice,1,,0,red,1872.2649999999558,1,simon_red.png,congruent,right,red
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,5,simon_practice,1,,0,red,1219.0049999999173,1,simon_red.png,congruent,right,red
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,6,simon_practice,1,,0,red,1231.4649999998219,1,simon_red.png,incongruent,left,red
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,7,simon_practice,1,,0,green,1003.3550000007381,1,simon_green.png,congruent,left,green
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,8,simon_practice,1,,0,red,624.4399999995949,1,simon_red.png,congruent,right,red
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,9,simon_practice,1,,0,red,1501.3150000004389,1,simon_red.png,congruent,right,red
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,10,simon_practice,1,,0,red,1150.2650000002177,1,simon_red.png,incongruent,left,red
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,11,simon_practice,1,,0,green,1307.1199999995006,1,simon_green.png,congruent,left,green
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,12,simon_practice,1,,0,green,1121.7199999991863,1,simon_green.png,incongruent,right,green
138199,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,Qn8mHe0V1625278500136,13,simon_test,1,,0,green,7512.929999999877,1,simon_green.png,congruent,left,green
