userCode,extId,moduleId,sessionId,sessionToken,trialId,executableId,session.complete,session.condition,session.forceExit,givenResponse,reactionTime,score,stimulusValue,stimulusType,stimulusPosition,correctResponse,trialNumber,responseNumber,nSubstitutions,nRepetitions,nSteps,shiftingType
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,1,simon_practice,1,,0,green,2488.0000000011933,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,2,simon_practice,1,,0,red,77.9999999977008,0,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,3,simon_practice,1,,0,green,77.9999999977008,1,simon_green.png,incongruent,right,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,4,simon_practice,1,,0,red,61.0000000015134,1,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,5,simon_practice,1,,0,green,126.00000000020373,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,6,simon_practice,1,,0,green,250,0,simon_red.png,incongruent,left,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,7,simon_practice,1,,0,red,50.99999999947613,0,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,8,simon_practice,1,,0,green,21.000000000640284,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,9,simon_practice,1,,0,red,396.99999999720603,1,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,10,simon_practice,1,,0,green,248.99999999979627,0,simon_red.png,incongruent,left,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,11,simon_practice,1,,0,red,63.00000000192085,0,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,12,simon_practice,1,,0,red,46.999999998661224,0,simon_green.png,incongruent,right,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,13,simon_test,1,,0,red,206.00000000194996,0,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,14,simon_test,1,,0,red,84.99999999912689,1,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,15,simon_test,1,,0,green,181.9999999970605,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,16,simon_test,1,,0,green,140.99999999962165,1,simon_green.png,incongruent,right,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,17,simon_test,1,,0,red,201.99999999749707,1,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,18,simon_test,1,,0,green,156.9999999992433,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,19,simon_test,1,,0,green,155.99999999903957,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,20,simon_test,1,,0,green,471.9999999979336,1,simon_green.png,incongruent,right,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,21,simon_test,1,,0,green,187.99999999828287,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,22,simon_test,1,,0,green,154.0000000022701,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,23,simon_test,1,,0,green,94.00000000096043,0,simon_red.png,incongruent,left,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,24,simon_test,1,,0,green,193.0000000029395,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,25,simon_test,1,,0,red,0,0,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,26,simon_test,1,,0,green,111.0000000007858,0,simon_red.png,incongruent,left,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,27,simon_test,1,,0,red,217.00000000055297,1,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,28,simon_test,1,,0,green,171.00000000209548,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,29,simon_test,1,,0,green,75.0000000007276,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,30,simon_test,1,,0,green,125.99999999656575,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,31,simon_test,1,,0,green,176.99999999967986,1,simon_green.png,incongruent,right,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,32,simon_test,1,,0,green,2692.0000000027358,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,33,simon_test,1,,0,green,61.0000000015134,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,34,simon_test,1,,0,red,171.99999999866122,0,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,35,simon_test,1,,0,green,233.99999999674037,0,simon_red.png,incongruent,left,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,36,simon_test,1,,0,green,111.99999999735155,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,37,simon_test,1,,0,green,180.00000000029104,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,38,simon_test,1,,0,green,156.00000000267755,1,simon_green.png,incongruent,right,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,39,simon_test,1,,0,red,139.99999999941792,1,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,40,simon_test,1,,0,green,188.9999999984866,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,41,simon_test,1,,0,green,136.99999999880674,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,42,simon_test,1,,0,red,140.99999999962165,1,simon_red.png,incongruent,left,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,43,simon_test,1,,0,green,138.9999999992142,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,44,simon_test,1,,0,green,157.99999999944703,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,45,simon_test,1,,0,green,188.00000000192085,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,46,simon_test,1,,0,red,34.99999999985448,0,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,47,simon_test,1,,0,green,93.99999999732245,1,simon_green.png,incongruent,right,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,48,simon_test,1,,0,green,123.99999999979627,1,simon_green.png,congruent,left,green
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,49,simon_test,1,,0,green,203.00000000133878,0,simon_red.png,congruent,right,red
138526,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,shBUZg551625600256334,50,simon_test,1,,0,green,151.99999999822467,1,simon_green.png,congruent,left,green
