userCode,extId,moduleId,sessionId,sessionToken,trialId,executableId,session.complete,session.condition,session.forceExit,givenResponse,reactionTime,score,stimulusValue,stimulusType,stimulusPosition,correctResponse
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,1,simon_practice,0,,0,green,1867.900000012014,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,2,simon_practice,0,,0,green,670.0000000128057,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,3,simon_practice,0,,0,green,936.0999999917112,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,4,simon_practice,0,,0,red,810.3000000119209,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,5,simon_practice,0,,0,red,760.8999999938533,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,6,simon_practice,0,,0,red,510.999999998603,1,simon_red.png,incongruent,left,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,7,simon_practice,0,,0,green,785.200000012992,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,8,simon_practice,0,,0,red,824.9999999825377,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,9,simon_practice,0,,0,red,821.5999999956694,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,10,simon_practice,0,,0,red,1327.6999999943655,1,simon_red.png,incongruent,left,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,11,simon_practice,0,,0,green,811.4999999816064,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,12,simon_practice,0,,0,green,616.9000000227243,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,13,simon_test,0,,0,green,1109.9000000103842,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,14,simon_test,0,,0,red,658.3000000100583,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,15,simon_test,0,,0,green,911.2000000022817,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,16,simon_test,0,,0,green,1481.999999989057,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,17,simon_test,0,,0,red,620.3000000095926,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,18,simon_test,0,,0,green,1277.9000000155065,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,19,simon_test,0,,0,red,1457.0999999996275,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,20,simon_test,0,,0,green,804.2999999888707,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,21,simon_test,0,,0,green,489.6000000007916,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,22,simon_test,0,,0,red,575.4999999771826,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,23,simon_test,0,,0,red,649.6000000042841,1,simon_red.png,incongruent,left,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,24,simon_test,0,,0,red,593.5000000172295,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,25,simon_test,0,,0,green,503.30000001122244,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,26,simon_test,0,,0,red,668.8000000140164,1,simon_red.png,incongruent,left,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,27,simon_test,0,,0,red,551.500000001397,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,28,simon_test,0,,0,green,689.5000000076834,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,29,simon_test,0,,0,red,628.7999999767635,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,30,simon_test,0,,0,red,690.3000000165775,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,31,simon_test,0,,0,green,660.9999999927823,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,32,simon_test,0,,0,green,600.0999999814667,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,33,simon_test,0,,0,red,631.3999999838416,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,34,simon_test,0,,0,green,548.5999999800697,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,35,simon_test,0,,0,red,631.2000000034459,1,simon_red.png,incongruent,left,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,36,simon_test,0,,0,green,943.8000000081956,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,37,simon_test,0,,0,red,696.7000000004191,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,38,simon_test,0,,0,green,766.700000007404,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,39,simon_test,0,,0,red,698.3999999938533,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,40,simon_test,0,,0,green,563.3000000088941,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,41,simon_test,0,,0,red,509.1000000247732,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,42,simon_test,0,,0,red,855.8000000193715,1,simon_red.png,incongruent,left,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,43,simon_test,0,,0,green,919.8000000033062,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,44,simon_test,0,,0,green,1277.6999999769032,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,45,simon_test,0,,0,red,651.8999999971129,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,46,simon_test,0,,0,green,1014.3999999854714,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,47,simon_test,0,,0,green,682.8000000095926,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,48,simon_test,0,,0,green,634.2000000004191,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,49,simon_test,0,,0,red,453.8999999931548,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,50,simon_test,0,,0,green,815.0000000023283,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,51,simon_test,0,,0,green,1422.9000000050291,1,simon_green.png,incongruent,right,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,52,simon_test,0,,0,green,591.6999999899417,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,53,simon_test,0,,0,green,573.4000000229571,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,54,simon_test,0,,0,red,566.4000000106171,1,simon_red.png,incongruent,left,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,55,simon_test,0,,0,green,1684.399999998277,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,56,simon_test,0,,0,red,567.8000000189058,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,57,simon_test,0,,0,red,605.0999999861233,1,simon_red.png,congruent,right,red
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,58,simon_test,0,,0,green,674.2999999842141,1,simon_green.png,congruent,left,green
137343,,846f4b2b-0d42-4b5b-9454-662bb6f17c8a,1,YisyXazZ1623248629250,59,simon_test,0,,0,red,606.5999999991618,1,simon_red.png,incongruent,left,red
